date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202125,AG,contact_vuln,2381,indication,694072,67979,NA,0.066,6.6000000000000005,12.2,0.34,9.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,AG,contact_vuln,1516,indication,694072,69495,NA,0.043,4.3,11.700000000000001,0.22,10.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,AG,contact_vuln,1434,indication,694072,70929,NA,0.04,4,11.3,0.21,10.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,AG,contact_vuln,2214,indication,694072,73143,NA,0.075,7.5,11.1,0.32,10.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,AG,contact_vuln,1643,indication,694072,74786,NA,0.086,8.6,11,0.24,10.77,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,AG,contact_vuln,1209,indication,694072,75995,NA,0.082,8.200000000000001,11,0.17,10.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,AG,contact_vuln,765,indication,694072,76760,NA,0.06,6,10.9,0.11,11.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,AG,contact_vuln,561,indication,694072,77321,NA,0.05,5,10.8,0.08,11.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,AG,contact_vuln,502,indication,694072,77823,NA,0.042,4.2,10.7,0.07,11.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,AG,contact_vuln,753,indication,694072,78576,NA,0.05,5,10.6,0.11,11.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,AG,contact_vuln,755,indication,694072,79331,NA,0.051,5.1,10.5,0.11,11.43,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,AG,contact_vuln,783,indication,694072,80114,NA,0.045,4.5,10.299999999999999,0.11,11.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,AG,contact_vuln,762,indication,694072,80876,NA,0.039,3.9,10.2,0.11,11.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,AG,contact_vuln,755,indication,694072,81631,NA,0.046,4.6,10.100000000000001,0.11,11.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,AG,contact_vuln,490,indication,694072,82121,NA,0.033,3.3000000000000003,9.9,0.07,11.83,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,AG,contact_vuln,551,indication,694072,82672,NA,0.041,4.1000000000000005,9.8,0.08,11.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,AG,contact_vuln,372,indication,694072,83044,NA,0.027,2.7,9.700000000000001,0.05,11.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,AG,contact_vuln,346,indication,694072,83390,NA,0.032,3.2,9.6,0.05,12.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,AG,contact_vuln,333,indication,694072,83723,NA,0.04,4,9.6,0.05,12.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,AG,contact_vuln,192,indication,694072,83915,NA,0.032,3.2,9.6,0.03,12.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,AG,contact_vuln,197,indication,694072,84112,NA,0.026,2.6,9.5,0.03,12.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,AG,contact_vuln,859,indication,694072,84971,NA,0.035,3.5000000000000004,9.3,0.12,12.24,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,AG,contact_vuln,1024,indication,694072,85995,NA,0.037,3.6999999999999997,9.2,0.15,12.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,AG,contact_vuln,2226,indication,694072,88221,NA,0.071,7.1,9.1,0.32,12.71,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,AG,contact_comm,30,indication,694072,30,NA,0.005,0.5,0.2,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,AG,contact_comm,19,indication,694072,49,NA,0.003,0.3,0.3,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,AG,contact_comm,123,indication,694072,172,NA,0.014,1.4000000000000001,0.6,0.02,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,AG,contact_comm,12,indication,694072,184,NA,0.002,0.2,0.5,0,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,AG,contact_comm,31,indication,694072,215,NA,0.003,0.3,0.5,0,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,AG,contact_comm,20,indication,694072,235,NA,0.001,0.1,0.4,0,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,AG,contact_comm,208,indication,694072,443,NA,0.015,1.5,0.6,0.03,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,AG,contact_comm,33,indication,694072,476,NA,0.002,0.2,0.5,0,0.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,AG,contact_comm,2,indication,694072,478,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,AG,contact_comm,2,indication,694072,480,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,AG,contact_comm,68,indication,694072,548,NA,0.004,0.4,0.4,0.01,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,AG,contact_comm,28,indication,694072,576,NA,0.001,0.1,0.4,0,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,AG,contact_comm,1,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,AG,contact_comm,0,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,AG,contact_comm,0,indication,694072,577,NA,0,0,0.2,0,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,AG,contact_comm,13,indication,694072,590,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AG,contact_comm,14,indication,694072,604,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AG,contact_comm,32,indication,694072,636,NA,0.001,0.1,0.2,0,0.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AG,contact_comm,41,indication,694072,677,NA,0.001,0.1,0.2,0.01,0.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AG,contact_comm,15,indication,694072,692,NA,0,0,0.2,0,0.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AG,contact_comm,22,indication,694072,714,NA,0,0,0.1,0,0.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AG,contact_comm,32,indication,694072,746,NA,0.001,0.1,0.1,0,0.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,AG,contact_comm,36,indication,694072,782,NA,0.001,0.1,0.1,0.01,0.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,AG,contact_comm,19,indication,694072,801,NA,0.001,0.1,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,AG,contact_comm,15,indication,694072,816,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,AG,contact_comm,8,indication,694072,824,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,AG,contact_comm,7,indication,694072,831,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,AG,contact_comm,5,indication,694072,836,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,AG,contact_comm,4,indication,694072,840,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,AG,contact_comm,1,indication,694072,841,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,AG,contact_comm,3,indication,694072,844,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,AG,contact_comm,1,indication,694072,845,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,AG,contact_comm,4,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,AG,contact_comm,0,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,AG,contact_comm,0,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,AG,contact_comm,1,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,AG,contact_comm,2,indication,694072,852,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,AG,contact_comm,4,indication,694072,856,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,AG,contact_comm,0,indication,694072,856,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,AG,contact_comm,2,indication,694072,858,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,AG,contact_comm,2,indication,694072,860,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,AG,contact_comm,3,indication,694072,863,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,AG,contact_comm,1,indication,694072,864,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,AG,other,1,indication,694072,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,AG,other,7,indication,694072,8,NA,0.028,2.8000000000000003,3.2,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,AG,other,163,indication,694072,171,NA,0.065,6.5,6.2,0.02,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,AG,other,249,indication,694072,420,NA,0.071,7.1,6.7,0.04,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,AG,other,353,indication,694072,773,NA,0.057,5.7,6.2,0.05,0.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,AG,other,297,indication,694072,1070,NA,0.047,4.7,5.7,0.04,0.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,AG,other,417,indication,694072,1487,NA,0.048,4.8,5.4,0.06,0.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,AG,other,265,indication,694072,1752,NA,0.034,3.4000000000000004,5,0.04,0.25,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,AG,other,364,indication,694072,2116,NA,0.033,3.3000000000000003,4.6,0.05,0.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,AG,other,733,indication,694072,2849,NA,0.049,4.9,4.7,0.11,0.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,AG,other,584,indication,694072,3433,NA,0.042,4.2,4.6,0.08,0.49,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,AG,other,717,indication,694072,4150,NA,0.053,5.3,4.7,0.1,0.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,AG,other,1283,indication,694072,5433,NA,0.121,12.1,5.5,0.18,0.78,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,AG,other,1894,indication,694072,7327,NA,0.115,11.5,6.3,0.27,1.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,AG,other,3537,indication,694072,10864,NA,0.225,22.5,8.3,0.51,1.57,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,AG,other,4240,indication,694072,15104,NA,0.203,20.3,9.9,0.61,2.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,AG,other,6422,indication,694072,21526,NA,0.255,25.5,12.1,0.93,3.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,AG,other,7547,indication,694072,29073,NA,0.252,25.2,14.000000000000002,1.09,4.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,AG,other,5303,indication,694072,34376,NA,0.212,21.2,14.799999999999999,0.76,4.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,AG,other,7061,indication,694072,41437,NA,0.203,20.3,15.5,1.02,5.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AG,other,12168,indication,694072,53605,NA,0.372,37.2,17.9,1.75,7.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AG,other,17819,indication,694072,71424,NA,0.462,46.2,21.099999999999998,2.57,10.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AG,other,21142,indication,694072,92566,NA,0.517,51.7,24.4,3.05,13.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AG,other,25208,indication,694072,117774,NA,0.491,49.1,27.400000000000002,3.63,16.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AG,other,34844,indication,694072,152618,NA,0.699,69.89999999999999,31.8,5.02,21.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AG,other,31053,indication,694072,183671,NA,0.734,73.4,35.099999999999994,4.47,26.46,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,AG,other,27503,indication,694072,211174,NA,0.765,76.5,37.8,3.96,30.43,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,AG,other,28568,indication,694072,239742,NA,0.818,81.8,40.400000000000006,4.12,34.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,AG,other,30257,indication,694072,269999,NA,0.846,84.6,42.9,4.36,38.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,AG,other,23947,indication,694072,293946,NA,0.813,81.3,44.6,3.45,42.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,AG,other,14683,indication,694072,308629,NA,0.768,76.8,45.5,2.12,44.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,AG,other,11041,indication,694072,319670,NA,0.75,75,46.2,1.59,46.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,AG,other,9759,indication,694072,329429,NA,0.762,76.2,46.7,1.41,47.46,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,AG,other,8037,indication,694072,337466,NA,0.718,71.8,47.099999999999994,1.16,48.62,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,AG,other,8882,indication,694072,346348,NA,0.735,73.5,47.5,1.28,49.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,AG,other,11085,indication,694072,357433,NA,0.736,73.6,48.1,1.6,51.5,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,AG,other,10936,indication,694072,368369,NA,0.737,73.7,48.6,1.58,53.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,AG,other,13294,indication,694072,381663,NA,0.769,76.9,49.2,1.92,54.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,AG,other,14890,indication,694072,396553,NA,0.768,76.8,49.9,2.15,57.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,AG,other,12033,indication,694072,408586,NA,0.738,73.8,50.3,1.73,58.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,AG,other,11000,indication,694072,419586,NA,0.751,75.1,50.8,1.58,60.45,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,AG,other,10414,indication,694072,430000,NA,0.766,76.6,51.2,1.5,61.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,AG,other,10617,indication,694072,440617,NA,0.769,76.9,51.6,1.53,63.48,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,AG,other,8101,indication,694072,448718,NA,0.751,75.1,51.9,1.17,64.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,AG,other,6138,indication,694072,454856,NA,0.743,74.3,52.1,0.88,65.53,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,AG,other,4408,indication,694072,459264,NA,0.742,74.2,52.300000000000004,0.64,66.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,AG,other,4585,indication,694072,463849,NA,0.604,60.4,52.300000000000004,0.66,66.83,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,AG,other,7804,indication,694072,471653,NA,0.32,32,51.800000000000004,1.12,67.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,AG,other,8507,indication,694072,480160,NA,0.309,30.9,51.2,1.23,69.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,AG,other,11093,indication,694072,491253,NA,0.354,35.4,50.7,1.6,70.78,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,AI,age,33,indication,16293,33,NA,0.733,73.3,73.3,0.2,0.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,AI,age,0,indication,16293,33,NA,NA,NA,73.3,0,0.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,AI,age,238,indication,16293,271,NA,0.676,67.60000000000001,68.30000000000001,1.46,1.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,AI,age,103,indication,16293,374,NA,0.531,53.1,63.3,0.63,2.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,AI,age,150,indication,16293,524,NA,0.419,41.9,55.2,0.92,3.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,AI,age,116,indication,16293,640,NA,0.667,66.7,56.99999999999999,0.71,3.93,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,AI,age,211,indication,16293,851,NA,0.651,65.10000000000001,58.8,1.3,5.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,AI,age,143,indication,16293,994,NA,0.483,48.3,56.99999999999999,0.88,6.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,AI,age,166,indication,16293,1160,NA,0.411,41.099999999999994,54,1.02,7.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,AI,age,59,indication,16293,1219,NA,0.546,54.6,54.1,0.36,7.48,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,AI,age,51,indication,16293,1270,NA,0.68,68,54.50000000000001,0.31,7.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,AI,age,45,indication,16293,1315,NA,0.421,42.1,54,0.28,8.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,AI,age,18,indication,16293,1333,NA,0.75,75,54.2,0.11,8.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,AI,age,136,indication,16293,1469,NA,0.405,40.5,52.5,0.83,9.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,AI,age,170,indication,16293,1639,NA,0.258,25.8,47.4,1.04,10.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,AI,age,52,indication,16293,1691,NA,0.165,16.5,44.800000000000004,0.32,10.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,AI,age,8,indication,16293,1699,NA,0.076,7.6,43.8,0.05,10.43,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,AI,age,162,indication,16293,1861,NA,0.25,25,41.099999999999994,0.99,11.42,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,AI,age,158,indication,16293,2019,NA,0.143,14.299999999999999,35.9,0.97,12.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,AI,age,60,indication,16293,2079,NA,0.085,8.5,32.9,0.37,12.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AI,age,28,indication,16293,2107,NA,0.056,5.6000000000000005,30.9,0.17,12.93,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AI,age,69,indication,16293,2176,NA,0.088,8.799999999999999,28.599999999999998,0.42,13.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AI,age,36,indication,16293,2212,NA,0.031,3.1,25.2,0.22,13.58,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AI,age,23,indication,16293,2235,NA,0.02,2,22.5,0.14,13.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AI,age,27,indication,16293,2262,NA,0.039,3.9,21.3,0.17,13.88,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AI,age,11,indication,16293,2273,NA,0.023,2.3,20.5,0.07,13.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,AI,age,9,indication,16293,2282,NA,0.012,1.2,19.2,0.06,14.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
